,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3089.846389956741,14.346993849229486,1.3396441964228152,1.991897131056656,81.76848203239916,-11.908108700516674,42.28718157939938,32.64251257785838,0.7155119082353721,-0.0801557782159694,-0.018720867120384763,-0.010082823789608576,0.07702047523789184,2.692729090241158,0.15038452773194322,0.09431109681108756,0.07045527052956184,0.11610864355275015,1.9200130765094092,0.8508334936580151,4.146504191904018,0.22018308649957133,46.93534912604588,4.216290207928332,17.398176882995493,0.8356849543967094,5.353485215499214,0.43429775978126833,0.3878111878469722,4.12781871317396,0
1,3017.020954699209,10.029608886465171,0.36448813094949134,1.320873904979509,81.12240894351889,-1.5922974468868174,22.37221296767769,60.70962674012958,1.1897658420818689,-0.04995218460973844,-0.027144750551690976,-0.009150192219128373,0.07460944491117051,21.39132510782175,0.11803684469034076,0.0744698729526672,0.07045549194284323,0.10180292447730345,0.34519662436876886,0.9572253535163069,1.5399785624812132,0.011940084261247048,37.57965450354748,4.667722563327179,6.113755736548745,0.457061582346551,1.721112917573187,0.18650068929957334,0.2667416953139658,4.158693516631772,0
2,3066.429135182848,10.053598717010404,0.36044460053525207,1.3200897752349654,80.99325963674951,1.7776791010805486,24.183397899867938,34.5815487595683,0.6571224026001858,0.054963999979847245,-0.024203023140115555,-0.0033784982912623066,0.07372273435837708,19.867151987163343,0.13572894669580726,0.09933276662776237,0.07044045200126216,0.06504000117055238,1.9498131888853558,0.8591964538361992,1.0612582631454088,0.01879972418038104,30.009420407376375,4.279236105166206,21.949656396241426,0.8575361044207628,1.6868078949927607,0.2744489067857419,0.2555297951363252,4.079693808218487,0
3,3020.651113251806,15.111540477934717,1.3400748545092864,1.9732894351832533,15.705576777673759,-0.9323544223561244,20.530210244027728,1.8730858738273781,0.7420727849397152,0.03549123648190369,-0.02497571195607966,-0.012064100886421977,0.10080399838598522,4.504575722803847,0.08693157863361756,0.06419572081879735,0.0019479216485135124,0.07808480554484137,0.16506653249917225,0.9614093017954674,1.4121517047932204,0.21991358008235645,26.230644721871194,4.122070187474225,1.268205449495618,0.5602917617298631,1.617208042289064,0.2495344709185702,0.39369334814780327,4.159154322675945,0
4,3037.9451420186197,10.164243930604837,1.3108951504567352,1.9593578389968238,81.40106556062108,2.0079505318825603,22.27795005989401,45.58670584049793,1.0113200395101263,-0.10317654260341153,-0.02386839728056153,-0.009954290198525546,0.08725800039585743,2.512790723433531,0.12698334736165023,0.0947557091143193,0.002001226268841944,0.04188723750660425,0.3796769253985191,0.7465231070771626,21.850582214437303,0.027621423959456024,34.342277959379665,4.730526222547509,0.8914702646300103,0.5106445402236329,1.5822015784293217,0.1333124475886121,0.35998148454019163,3.7420563996271508,0
5,3087.8309767939704,14.44671355033045,0.19028306554952842,1.3224561348093415,82.01987377920223,3.6982364730052564,17.08530067631978,25.05581675548735,0.7797023622949282,-0.10980238590788913,-0.021303095152434927,-0.005688824599249591,0.07613209827779432,20.77540923298422,0.1311443136085492,0.09604922446082356,0.0019757410060898227,0.07132826524923311,0.16257644380532324,1.1595983246656547,1.989065643831403,0.02056725405095801,41.56645891658006,4.244359391019737,21.654050699502566,1.0156582037847297,3.036010110118194,0.626265293267547,0.3829567206546512,4.031173428888618,0
6,3018.4130425585445,13.484181945815997,1.3216242860437886,1.9573172362230895,66.77888013799104,-10.011630420198129,41.29982436161722,-18.34871364678453,0.8852263810151632,-0.023006943732394286,-0.016737436185975292,-0.012395146428417669,0.10001728609336001,4.915776358444838,0.10334698812240796,0.07686275303597594,0.0699180394849897,0.05302873331532133,1.938139242831797,5.722023553043263,1.82380514162779,0.011841236608176585,67.1496930523171,4.293543426156517,4.3086330752711355,0.36123015018031956,2.99162941773631,0.6335101385785245,0.18128704024858794,4.129499914809603,0
7,3048.0675592715534,12.667925358366956,0.19974545753279335,1.3218887985758423,82.3389988290816,3.4125527603773373,20.778604992096728,-17.985656168056344,0.7395324508609309,-0.148932467885742,-0.02885212662558615,-0.008888226473650075,0.10546540064424435,4.780711446103394,0.1361060642333635,0.08237726091321995,0.07037470841824299,0.1036242782316687,1.9155441038565875,1.2386609884059199,1.4690031043729461,0.21965557935833885,27.88186678808874,4.707665159317007,18.10680930112759,0.9698160178148045,5.760504000142427,0.636243579426612,0.3684823592946099,4.161889469326608,0
8,3025.2377399870866,10.24877890061919,1.3432926077607907,2.0140371148403537,82.79290291832795,-10.811005688488102,43.03377410620791,51.56751724904532,0.8260305896928722,-0.06578077874748103,-0.029878429361452685,-0.010659746926232653,0.10384368869120474,2.9426759169981382,0.12148798857590708,0.099967063730996,0.06736271526909983,0.030782988579326348,1.9382189687633944,0.6122309166300529,2.6461151824025837,0.01876193421640192,47.496982972257406,1.22003652100409,17.79321223727373,0.506681803047853,1.3233355723129145,0.3228859636839968,0.2374355131808668,3.1057021897339445,0
9,3050.5489146571454,10.195700917067613,1.340133125041835,2.01164354251273,80.83967173038938,-2.2177642591417412,21.95881434908636,64.80879782967642,0.9536871191674088,-0.0912182686661605,-0.02440705019101345,-0.013460742325241342,0.09183457737051809,5.217605510231641,0.10438000292582747,0.18494888933329695,0.06983768747386487,0.04954790505672838,0.34467218693420065,1.236908597270211,1.6609278365735514,0.01145273796117464,77.2811173521596,3.5956665336699625,17.258210448283318,0.9846273204175908,2.1653651571908967,0.3861537993877725,0.4616499089895376,4.12725439272856,0
